mass_1,mass_2,spin_1z,computeDynaEjecta,computeDiskMass,both,mchirp_min,mchirp_max,spin_2z,EOS,
2.9,1.9,0.8,0.0,0.061,0.061,1.99,2.079,0.0,H4,0.0
2.9,2.0,-0.3,0.0,0.0,0.0,2.045,2.134,0.0,H4,0.0
2.9,2.0,0.0,0.0,0.0,0.0,2.045,2.134,0.0,H4,0.0
2.9,2.0,0.3,0.0,0.0,0.0,2.045,2.134,0.0,H4,0.0
2.9,2.0,0.8,0.0,0.039,0.039,2.045,2.134,0.0,H4,0.0
3.0,1.2,-0.3,0.02,0.014,0.034,1.569,1.667,0.0,H4,0.0
3.0,1.2,0.0,0.028,0.031,0.059,1.569,1.667,0.0,H4,0.0
3.0,1.2,0.3,0.037,0.054,0.092,1.569,1.667,0.0,H4,0.0
3.0,1.2,0.8,0.055,0.119,0.174,1.569,1.667,0.0,H4,0.0
3.0,1.3,-0.3,0.01,0.008,0.017,1.642,1.738,0.0,H4,0.0
3.0,1.3,0.0,0.017,0.023,0.041,1.642,1.738,0.0,H4,0.0
3.0,1.3,0.3,0.026,0.047,0.073,1.642,1.738,0.0,H4,0.0
3.0,1.3,0.8,0.043,0.116,0.159,1.642,1.738,0.0,H4,0.0
3.0,1.4,-0.3,0.0,0.003,0.003,1.712,1.806,0.0,H4,0.0
3.0,1.4,0.0,0.007,0.016,0.023,1.712,1.806,0.0,H4,0.0
3.0,1.4,0.3,0.015,0.039,0.054,1.712,1.806,0.0,H4,0.0
3.0,1.4,0.8,0.032,0.111,0.143,1.712,1.806,0.0,H4,0.0
3.0,1.5,-0.3,0.0,0.0,0.0,1.778,1.872,0.0,H4,0.0
3.0,1.5,0.0,0.0,0.008,0.008,1.778,1.872,0.0,H4,0.0
3.0,1.5,0.3,0.006,0.03,0.035,1.778,1.872,0.0,H4,0.0
3.0,1.5,0.8,0.021,0.105,0.126,1.778,1.872,0.0,H4,0.0
3.0,1.6,-0.3,0.0,0.0,0.0,1.843,1.935,0.0,H4,0.0
3.0,1.6,0.0,0.0,0.003,0.003,1.843,1.935,0.0,H4,0.0
3.0,1.6,0.3,0.0,0.021,0.021,1.843,1.935,0.0,H4,0.0
3.0,1.6,0.8,0.011,0.097,0.108,1.843,1.935,0.0,H4,0.0
3.0,1.7,-0.3,0.0,0.0,0.0,1.905,1.996,0.0,H4,0.0
3.0,1.7,0.0,0.0,0.0,0.0,1.905,1.996,0.0,H4,0.0
3.0,1.7,0.3,0.0,0.012,0.012,1.905,1.996,0.0,H4,0.0
3.0,1.7,0.8,0.001,0.087,0.088,1.905,1.996,0.0,H4,0.0
3.0,1.8,-0.3,0.0,0.0,0.0,1.965,2.055,0.0,H4,0.0
3.0,1.8,0.0,0.0,0.0,0.0,1.965,2.055,0.0,H4,0.0
3.0,1.8,0.3,0.0,0.004,0.004,1.965,2.055,0.0,H4,0.0
3.0,1.8,0.8,0.0,0.075,0.075,1.965,2.055,0.0,H4,0.0
3.0,1.9,-0.3,0.0,0.0,0.0,2.023,2.113,0.0,H4,0.0
3.0,1.9,0.0,0.0,0.0,0.0,2.023,2.113,0.0,H4,0.0
3.0,1.9,0.3,0.0,0.0,0.0,2.023,2.113,0.0,H4,0.0
3.0,1.9,0.8,0.0,0.06,0.06,2.023,2.113,0.0,H4,0.0
3.0,2.0,-0.3,0.0,0.0,0.0,2.079,2.168,0.0,H4,0.0
3.0,2.0,0.0,0.0,0.0,0.0,2.079,2.168,0.0,H4,0.0
3.0,2.0,0.3,0.0,0.0,0.0,2.079,2.168,0.0,H4,0.0
3.0,2.0,0.8,0.0,0.039,0.039,2.079,2.168,0.0,H4,0.0
3.1,1.2,-0.3,0.02,0.013,0.033,1.593,1.692,0.0,H4,0.0
3.1,1.2,0.0,0.029,0.03,0.058,1.593,1.692,0.0,H4,0.0
3.1,1.2,0.3,0.038,0.053,0.091,1.593,1.692,0.0,H4,0.0
3.1,1.2,0.8,0.057,0.118,0.176,1.593,1.692,0.0,H4,0.0
3.1,1.3,-0.3,0.009,0.007,0.016,1.667,1.764,0.0,H4,0.0
3.1,1.3,0.0,0.018,0.022,0.04,1.667,1.764,0.0,H4,0.0
3.1,1.3,0.3,0.027,0.046,0.072,1.667,1.764,0.0,H4,0.0
3.1,1.3,0.8,0.045,0.115,0.16,1.667,1.764,0.0,H4,0.0
3.1,1.4,-0.3,0.0,0.002,0.002,1.738,1.833,0.0,H4,0.0
3.1,1.4,0.0,0.007,0.015,0.022,1.738,1.833,0.0,H4,0.0
3.1,1.4,0.3,0.016,0.038,0.054,1.738,1.833,0.0,H4,0.0
3.1,1.4,0.8,0.033,0.11,0.144,1.738,1.833,0.0,H4,0.0
3.1,1.5,-0.3,0.0,0.0,0.0,1.806,1.9,0.0,H4,0.0
3.1,1.5,0.0,0.0,0.008,0.008,1.806,1.9,0.0,H4,0.0
3.1,1.5,0.3,0.006,0.029,0.035,1.806,1.9,0.0,H4,0.0
3.1,1.5,0.8,0.023,0.104,0.127,1.806,1.9,0.0,H4,0.0
3.1,1.6,-0.3,0.0,0.0,0.0,1.872,1.964,0.0,H4,0.0
3.1,1.6,0.0,0.0,0.002,0.002,1.872,1.964,0.0,H4,0.0
3.1,1.6,0.3,0.0,0.02,0.02,1.872,1.964,0.0,H4,0.0
3.1,1.6,0.8,0.012,0.096,0.108,1.872,1.964,0.0,H4,0.0
3.1,1.7,-0.3,0.0,0.0,0.0,1.935,2.027,0.0,H4,0.0
3.1,1.7,0.0,0.0,0.0,0.0,1.935,2.027,0.0,H4,0.0
3.1,1.7,0.3,0.0,0.011,0.011,1.935,2.027,0.0,H4,0.0
3.1,1.7,0.8,0.002,0.086,0.088,1.935,2.027,0.0,H4,0.0
3.1,1.8,-0.3,0.0,0.0,0.0,1.996,2.087,0.0,H4,0.0
3.1,1.8,0.0,0.0,0.0,0.0,1.996,2.087,0.0,H4,0.0
3.1,1.8,0.3,0.0,0.004,0.004,1.996,2.087,0.0,H4,0.0
3.1,1.8,0.8,0.0,0.074,0.074,1.996,2.087,0.0,H4,0.0
3.1,1.9,-0.3,0.0,0.0,0.0,2.055,2.145,0.0,H4,0.0
3.1,1.9,0.0,0.0,0.0,0.0,2.055,2.145,0.0,H4,0.0
3.1,1.9,0.3,0.0,0.0,0.0,2.055,2.145,0.0,H4,0.0
3.1,1.9,0.8,0.0,0.059,0.059,2.055,2.145,0.0,H4,0.0
3.1,2.0,-0.3,0.0,0.0,0.0,2.113,2.202,0.0,H4,0.0
3.1,2.0,0.0,0.0,0.0,0.0,2.113,2.202,0.0,H4,0.0
3.1,2.0,0.3,0.0,0.0,0.0,2.113,2.202,0.0,H4,0.0
3.1,2.0,0.8,0.0,0.038,0.038,2.113,2.202,0.0,H4,0.0
3.2,1.2,-0.3,0.02,0.012,0.032,1.617,1.716,0.0,H4,0.0
3.2,1.2,0.0,0.029,0.028,0.057,1.617,1.716,0.0,H4,0.0
3.2,1.2,0.3,0.039,0.052,0.091,1.617,1.716,0.0,H4,0.0
3.2,1.2,0.8,0.059,0.118,0.177,1.617,1.716,0.0,H4,0.0
3.2,1.3,-0.3,0.009,0.006,0.015,1.692,1.79,0.0,H4,0.0
3.2,1.3,0.0,0.018,0.021,0.039,1.692,1.79,0.0,H4,0.0
3.2,1.3,0.3,0.027,0.045,0.072,1.692,1.79,0.0,H4,0.0
3.2,1.3,0.8,0.047,0.114,0.161,1.692,1.79,0.0,H4,0.0
3.2,1.4,-0.3,0.0,0.002,0.002,1.764,1.86,0.0,H4,0.0
3.2,1.4,0.0,0.007,0.014,0.021,1.764,1.86,0.0,H4,0.0
3.2,1.4,0.3,0.017,0.036,0.053,1.764,1.86,0.0,H4,0.0
3.2,1.4,0.8,0.035,0.109,0.144,1.764,1.86,0.0,H4,0.0
3.2,1.5,-0.3,0.0,0.0,0.0,1.833,1.928,0.0,H4,0.0
3.2,1.5,0.0,0.0,0.007,0.007,1.833,1.928,0.0,H4,0.0
3.2,1.5,0.3,0.006,0.028,0.034,1.833,1.928,0.0,H4,0.0
3.2,1.5,0.8,0.024,0.103,0.127,1.833,1.928,0.0,H4,0.0
3.2,1.6,-0.3,0.0,0.0,0.0,1.9,1.993,0.0,H4,0.0
3.2,1.6,0.0,0.0,0.002,0.002,1.9,1.993,0.0,H4,0.0
3.2,1.6,0.3,0.0,0.019,0.019,1.9,1.993,0.0,H4,0.0
3.2,1.6,0.8,0.013,0.095,0.109,1.9,1.993,0.0,H4,0.0
3.2,1.7,-0.3,0.0,0.0,0.0,1.964,2.057,0.0,H4,0.0
3.2,1.7,0.0,0.0,0.0,0.0,1.964,2.057,0.0,H4,0.0
3.2,1.7,0.3,0.0,0.01,0.01,1.964,2.057,0.0,H4,0.0
3.2,1.7,0.8,0.003,0.086,0.089,1.964,2.057,0.0,H4,0.0
3.2,1.8,-0.3,0.0,0.0,0.0,2.027,2.118,0.0,H4,0.0
3.2,1.8,0.0,0.0,0.0,0.0,2.027,2.118,0.0,H4,0.0
3.2,1.8,0.3,0.0,0.003,0.003,2.027,2.118,0.0,H4,0.0
3.2,1.8,0.8,0.0,0.074,0.074,2.027,2.118,0.0,H4,0.0
3.2,1.9,-0.3,0.0,0.0,0.0,2.087,2.177,0.0,H4,0.0
3.2,1.9,0.0,0.0,0.0,0.0,2.087,2.177,0.0,H4,0.0
3.2,1.9,0.3,0.0,0.0,0.0,2.087,2.177,0.0,H4,0.0
3.2,1.9,0.8,0.0,0.058,0.058,2.087,2.177,0.0,H4,0.0
3.2,2.0,-0.3,0.0,0.0,0.0,2.145,2.235,0.0,H4,0.0
3.2,2.0,0.0,0.0,0.0,0.0,2.145,2.235,0.0,H4,0.0
3.2,2.0,0.3,0.0,0.0,0.0,2.145,2.235,0.0,H4,0.0
3.2,2.0,0.8,0.0,0.037,0.037,2.145,2.235,0.0,H4,0.0
3.3,1.2,-0.3,0.019,0.011,0.031,1.64,1.74,0.0,H4,0.0
3.3,1.2,0.0,0.029,0.027,0.056,1.64,1.74,0.0,H4,0.0
3.3,1.2,0.3,0.04,0.051,0.091,1.64,1.74,0.0,H4,0.0
3.3,1.2,0.8,0.061,0.117,0.178,1.64,1.74,0.0,H4,0.0
3.3,1.3,-0.3,0.009,0.005,0.014,1.716,1.815,0.0,H4,0.0
3.3,1.3,0.0,0.018,0.02,0.038,1.716,1.815,0.0,H4,0.0
3.3,1.3,0.3,0.028,0.043,0.071,1.716,1.815,0.0,H4,0.0
3.3,1.3,0.8,0.048,0.114,0.162,1.716,1.815,0.0,H4,0.0
3.3,1.4,-0.3,0.0,0.001,0.001,1.79,1.886,0.0,H4,0.0
3.3,1.4,0.0,0.007,0.013,0.02,1.79,1.886,0.0,H4,0.0
3.3,1.4,0.3,0.017,0.035,0.052,1.79,1.886,0.0,H4,0.0
3.3,1.4,0.8,0.036,0.109,0.145,1.79,1.886,0.0,H4,0.0
3.3,1.5,-0.3,0.0,0.0,0.0,1.86,1.955,0.0,H4,0.0
3.3,1.5,0.0,0.0,0.006,0.006,1.86,1.955,0.0,H4,0.0
3.3,1.5,0.3,0.007,0.027,0.033,1.86,1.955,0.0,H4,0.0
3.3,1.5,0.8,0.025,0.102,0.128,1.86,1.955,0.0,H4,0.0
3.3,1.6,-0.3,0.0,0.0,0.0,1.928,2.022,0.0,H4,0.0
3.3,1.6,0.0,0.0,0.001,0.001,1.928,2.022,0.0,H4,0.0
3.3,1.6,0.3,0.0,0.018,0.018,1.928,2.022,0.0,H4,0.0
3.3,1.6,0.8,0.014,0.094,0.109,1.928,2.022,0.0,H4,0.0
3.3,1.7,-0.3,0.0,0.0,0.0,1.993,2.086,0.0,H4,0.0
3.3,1.7,0.0,0.0,0.0,0.0,1.993,2.086,0.0,H4,0.0
3.3,1.7,0.3,0.0,0.01,0.01,1.993,2.086,0.0,H4,0.0
3.3,1.7,0.8,0.004,0.085,0.089,1.993,2.086,0.0,H4,0.0
3.3,1.8,-0.3,0.0,0.0,0.0,2.057,2.148,0.0,H4,0.0
3.3,1.8,0.0,0.0,0.0,0.0,2.057,2.148,0.0,H4,0.0
3.3,1.8,0.3,0.0,0.003,0.003,2.057,2.148,0.0,H4,0.0
3.3,1.8,0.8,0.0,0.073,0.073,2.057,2.148,0.0,H4,0.0
3.3,1.9,-0.3,0.0,0.0,0.0,2.118,2.209,0.0,H4,0.0
3.3,1.9,0.0,0.0,0.0,0.0,2.118,2.209,0.0,H4,0.0
3.3,1.9,0.3,0.0,0.0,0.0,2.118,2.209,0.0,H4,0.0
3.3,1.9,0.8,0.0,0.058,0.058,2.118,2.209,0.0,H4,0.0
3.3,2.0,-0.3,0.0,0.0,0.0,2.177,2.268,0.0,H4,0.0
3.3,2.0,0.0,0.0,0.0,0.0,2.177,2.268,0.0,H4,0.0
3.3,2.0,0.3,0.0,0.0,0.0,2.177,2.268,0.0,H4,0.0
3.3,2.0,0.8,0.0,0.037,0.037,2.177,2.268,0.0,H4,0.0
3.4,1.2,-0.3,0.019,0.01,0.029,1.663,1.764,0.0,H4,0.0
3.4,1.2,0.0,0.029,0.026,0.055,1.663,1.764,0.0,H4,0.0
3.4,1.2,0.3,0.04,0.05,0.09,1.663,1.764,0.0,H4,0.0
3.4,1.2,0.8,0.063,0.117,0.179,1.663,1.764,0.0,H4,0.0
3.4,1.3,-0.3,0.008,0.005,0.013,1.74,1.839,0.0,H4,0.0
3.4,1.3,0.0,0.018,0.019,0.037,1.74,1.839,0.0,H4,0.0
3.4,1.3,0.3,0.028,0.042,0.071,1.74,1.839,0.0,H4,0.0
3.4,1.3,0.8,0.05,0.113,0.163,1.74,1.839,0.0,H4,0.0
3.4,1.4,-0.3,0.0,0.0,0.0,1.815,1.912,0.0,H4,0.0
3.4,1.4,0.0,0.007,0.012,0.019,1.815,1.912,0.0,H4,0.0
3.4,1.4,0.3,0.017,0.034,0.052,1.815,1.912,0.0,H4,0.0
3.4,1.4,0.8,0.038,0.108,0.146,1.815,1.912,0.0,H4,0.0
3.4,1.5,-0.3,0.0,0.0,0.0,1.886,1.982,0.0,H4,0.0
3.4,1.5,0.0,0.0,0.006,0.006,1.886,1.982,0.0,H4,0.0
3.4,1.5,0.3,0.007,0.026,0.033,1.886,1.982,0.0,H4,0.0
3.4,1.5,0.8,0.026,0.102,0.128,1.886,1.982,0.0,H4,0.0
3.4,1.6,-0.3,0.0,0.0,0.0,1.955,2.05,0.0,H4,0.0
3.4,1.6,0.0,0.0,0.001,0.001,1.955,2.05,0.0,H4,0.0
3.4,1.6,0.3,0.0,0.017,0.017,1.955,2.05,0.0,H4,0.0
3.4,1.6,0.8,0.015,0.094,0.109,1.955,2.05,0.0,H4,0.0
3.4,1.7,-0.3,0.0,0.0,0.0,2.022,2.115,0.0,H4,0.0
3.4,1.7,0.0,0.0,0.0,0.0,2.022,2.115,0.0,H4,0.0
3.4,1.7,0.3,0.0,0.009,0.009,2.022,2.115,0.0,H4,0.0
3.4,1.7,0.8,0.005,0.084,0.089,2.022,2.115,0.0,H4,0.0
3.4,1.8,-0.3,0.0,0.0,0.0,2.086,2.178,0.0,H4,0.0
3.4,1.8,0.0,0.0,0.0,0.0,2.086,2.178,0.0,H4,0.0
3.4,1.8,0.3,0.0,0.002,0.002,2.086,2.178,0.0,H4,0.0
3.4,1.8,0.8,0.0,0.072,0.072,2.086,2.178,0.0,H4,0.0
3.4,1.9,-0.3,0.0,0.0,0.0,2.148,2.24,0.0,H4,0.0
3.4,1.9,0.0,0.0,0.0,0.0,2.148,2.24,0.0,H4,0.0
3.4,1.9,0.3,0.0,0.0,0.0,2.148,2.24,0.0,H4,0.0
3.4,1.9,0.8,0.0,0.057,0.057,2.148,2.24,0.0,H4,0.0
3.4,2.0,-0.3,0.0,0.0,0.0,2.209,2.3,0.0,H4,0.0
3.4,2.0,0.0,0.0,0.0,0.0,2.209,2.3,0.0,H4,0.0
3.4,2.0,0.3,0.0,0.0,0.0,2.209,2.3,0.0,H4,0.0
3.4,2.0,0.8,0.0,0.036,0.036,2.209,2.3,0.0,H4,0.0
3.5,1.2,-0.3,0.019,0.009,0.028,1.685,1.787,0.0,H4,0.0
3.5,1.2,0.0,0.029,0.025,0.054,1.685,1.787,0.0,H4,0.0
3.5,1.2,0.3,0.041,0.049,0.09,1.685,1.787,0.0,H4,0.0
3.5,1.2,0.8,0.064,0.116,0.181,1.685,1.787,0.0,H4,0.0
3.5,1.3,-0.3,0.008,0.004,0.012,1.764,1.863,0.0,H4,0.0
3.5,1.3,0.0,0.018,0.018,0.036,1.764,1.863,0.0,H4,0.0
3.5,1.3,0.3,0.029,0.041,0.07,1.764,1.863,0.0,H4,0.0
3.5,1.3,0.8,0.051,0.112,0.164,1.764,1.863,0.0,H4,0.0
3.5,1.4,-0.3,0.0,0.0,0.0,1.839,1.937,0.0,H4,0.0
3.5,1.4,0.0,0.007,0.011,0.018,1.839,1.937,0.0,H4,0.0
3.5,1.4,0.3,0.018,0.033,0.051,1.839,1.937,0.0,H4,0.0
3.5,1.4,0.8,0.039,0.107,0.146,1.839,1.937,0.0,H4,0.0
3.5,1.5,-0.3,0.0,0.0,0.0,1.912,2.008,0.0,H4,0.0
3.5,1.5,0.0,0.0,0.005,0.005,1.912,2.008,0.0,H4,0.0
3.5,1.5,0.3,0.007,0.025,0.032,1.912,2.008,0.0,H4,0.0
3.5,1.5,0.8,0.027,0.101,0.128,1.912,2.008,0.0,H4,0.0
3.5,1.6,-0.3,0.0,0.0,0.0,1.982,2.077,0.0,H4,0.0
3.5,1.6,0.0,0.0,0.0,0.0,1.982,2.077,0.0,H4,0.0
3.5,1.6,0.3,0.0,0.016,0.016,1.982,2.077,0.0,H4,0.0
3.5,1.6,0.8,0.016,0.093,0.109,1.982,2.077,0.0,H4,0.0
3.5,1.7,-0.3,0.0,0.0,0.0,2.05,2.143,0.0,H4,0.0
3.5,1.7,0.0,0.0,0.0,0.0,2.05,2.143,0.0,H4,0.0
3.5,1.7,0.3,0.0,0.008,0.008,2.05,2.143,0.0,H4,0.0
3.5,1.7,0.8,0.006,0.083,0.089,2.05,2.143,0.0,H4,0.0
3.5,1.8,-0.3,0.0,0.0,0.0,2.115,2.208,0.0,H4,0.0
3.5,1.8,0.0,0.0,0.0,0.0,2.115,2.208,0.0,H4,0.0
3.5,1.8,0.3,0.0,0.002,0.002,2.115,2.208,0.0,H4,0.0
3.5,1.8,0.8,0.0,0.071,0.071,2.115,2.208,0.0,H4,0.0
3.5,1.9,-0.3,0.0,0.0,0.0,2.178,2.27,0.0,H4,0.0
3.5,1.9,0.0,0.0,0.0,0.0,2.178,2.27,0.0,H4,0.0
3.5,1.9,0.3,0.0,0.0,0.0,2.178,2.27,0.0,H4,0.0
3.5,1.9,0.8,0.0,0.056,0.056,2.178,2.27,0.0,H4,0.0
3.5,2.0,-0.3,0.0,0.0,0.0,2.24,2.331,0.0,H4,0.0
3.5,2.0,0.0,0.0,0.0,0.0,2.24,2.331,0.0,H4,0.0
3.5,2.0,0.3,0.0,0.0,0.0,2.24,2.331,0.0,H4,0.0
3.5,2.0,0.8,0.0,0.035,0.035,2.24,2.331,0.0,H4,0.0
3.6,1.2,-0.3,0.018,0.008,0.027,1.707,1.809,0.0,H4,0.0
3.6,1.2,0.0,0.029,0.024,0.053,1.707,1.809,0.0,H4,0.0
3.6,1.2,0.3,0.042,0.047,0.089,1.707,1.809,0.0,H4,0.0
3.6,1.2,0.8,0.066,0.116,0.182,1.707,1.809,0.0,H4,0.0
3.6,1.3,-0.3,0.007,0.003,0.01,1.787,1.887,0.0,H4,0.0
3.6,1.3,0.0,0.018,0.017,0.034,1.787,1.887,0.0,H4,0.0
3.6,1.3,0.3,0.029,0.04,0.069,1.787,1.887,0.0,H4,0.0
3.6,1.3,0.8,0.053,0.112,0.164,1.787,1.887,0.0,H4,0.0
3.6,1.4,-0.3,0.0,0.0,0.0,1.863,1.962,0.0,H4,0.0
3.6,1.4,0.0,0.007,0.01,0.017,1.863,1.962,0.0,H4,0.0
3.6,1.4,0.3,0.018,0.032,0.05,1.863,1.962,0.0,H4,0.0
3.6,1.4,0.8,0.04,0.107,0.147,1.863,1.962,0.0,H4,0.0
3.6,1.5,-0.3,0.0,0.0,0.0,1.937,2.034,0.0,H4,0.0
3.6,1.5,0.0,0.0,0.004,0.004,1.937,2.034,0.0,H4,0.0
3.6,1.5,0.3,0.007,0.024,0.031,1.937,2.034,0.0,H4,0.0
3.6,1.5,0.8,0.029,0.1,0.129,1.937,2.034,0.0,H4,0.0
3.6,1.6,-0.3,0.0,0.0,0.0,2.008,2.104,0.0,H4,0.0
3.6,1.6,0.0,0.0,0.0,0.0,2.008,2.104,0.0,H4,0.0
3.6,1.6,0.3,0.0,0.015,0.015,2.008,2.104,0.0,H4,0.0
3.6,1.6,0.8,0.017,0.092,0.109,2.008,2.104,0.0,H4,0.0
3.6,1.7,-0.3,0.0,0.0,0.0,2.077,2.171,0.0,H4,0.0
3.6,1.7,0.0,0.0,0.0,0.0,2.077,2.171,0.0,H4,0.0
3.6,1.7,0.3,0.0,0.008,0.008,2.077,2.171,0.0,H4,0.0
3.6,1.7,0.8,0.006,0.082,0.089,2.077,2.171,0.0,H4,0.0
3.6,1.8,-0.3,0.0,0.0,0.0,2.143,2.237,0.0,H4,0.0
3.6,1.8,0.0,0.0,0.0,0.0,2.143,2.237,0.0,H4,0.0
3.6,1.8,0.3,0.0,0.002,0.002,2.143,2.237,0.0,H4,0.0
3.6,1.8,0.8,0.0,0.07,0.07,2.143,2.237,0.0,H4,0.0
3.6,1.9,-0.3,0.0,0.0,0.0,2.208,2.3,0.0,H4,0.0
3.6,1.9,0.0,0.0,0.0,0.0,2.208,2.3,0.0,H4,0.0
3.6,1.9,0.3,0.0,0.0,0.0,2.208,2.3,0.0,H4,0.0
3.6,1.9,0.8,0.0,0.055,0.055,2.208,2.3,0.0,H4,0.0
3.6,2.0,-0.3,0.0,0.0,0.0,2.27,2.362,0.0,H4,0.0
3.6,2.0,0.0,0.0,0.0,0.0,2.27,2.362,0.0,H4,0.0
3.6,2.0,0.3,0.0,0.0,0.0,2.27,2.362,0.0,H4,0.0
3.6,2.0,0.8,0.0,0.034,0.034,2.27,2.362,0.0,H4,0.0
3.7,1.2,-0.3,0.018,0.007,0.025,1.728,1.831,0.0,H4,0.0
3.7,1.2,0.0,0.029,0.023,0.052,1.728,1.831,0.0,H4,0.0
3.7,1.2,0.3,0.042,0.046,0.088,1.728,1.831,0.0,H4,0.0
3.7,1.2,0.8,0.068,0.115,0.183,1.728,1.831,0.0,H4,0.0
3.7,1.3,-0.3,0.006,0.003,0.009,1.809,1.91,0.0,H4,0.0
3.7,1.3,0.0,0.018,0.016,0.033,1.809,1.91,0.0,H4,0.0
3.7,1.3,0.3,0.03,0.039,0.068,1.809,1.91,0.0,H4,0.0
3.7,1.3,0.8,0.054,0.111,0.165,1.809,1.91,0.0,H4,0.0
3.7,1.4,-0.3,0.0,0.0,0.0,1.887,1.986,0.0,H4,0.0
3.7,1.4,0.0,0.007,0.009,0.016,1.887,1.986,0.0,H4,0.0
3.7,1.4,0.3,0.018,0.031,0.049,1.887,1.986,0.0,H4,0.0
3.7,1.4,0.8,0.042,0.106,0.147,1.887,1.986,0.0,H4,0.0
3.7,1.5,-0.3,0.0,0.0,0.0,1.962,2.06,0.0,H4,0.0
3.7,1.5,0.0,0.0,0.004,0.004,1.962,2.06,0.0,H4,0.0
3.7,1.5,0.3,0.007,0.023,0.03,1.962,2.06,0.0,H4,0.0
3.7,1.5,0.8,0.03,0.099,0.129,1.962,2.06,0.0,H4,0.0
3.7,1.6,-0.3,0.0,0.0,0.0,2.034,2.13,0.0,H4,0.0
3.7,1.6,0.0,0.0,0.0,0.0,2.034,2.13,0.0,H4,0.0
3.7,1.6,0.3,0.0,0.014,0.014,2.034,2.13,0.0,H4,0.0
3.7,1.6,0.8,0.018,0.091,0.109,2.034,2.13,0.0,H4,0.0
3.7,1.7,-0.3,0.0,0.0,0.0,2.104,2.199,0.0,H4,0.0
3.7,1.7,0.0,0.0,0.0,0.0,2.104,2.199,0.0,H4,0.0
3.7,1.7,0.3,0.0,0.007,0.007,2.104,2.199,0.0,H4,0.0
3.7,1.7,0.8,0.007,0.081,0.088,2.104,2.199,0.0,H4,0.0
3.7,1.8,-0.3,0.0,0.0,0.0,2.171,2.265,0.0,H4,0.0
3.7,1.8,0.0,0.0,0.0,0.0,2.171,2.265,0.0,H4,0.0
3.7,1.8,0.3,0.0,0.001,0.001,2.171,2.265,0.0,H4,0.0
3.7,1.8,0.8,0.0,0.069,0.069,2.171,2.265,0.0,H4,0.0
3.7,1.9,-0.3,0.0,0.0,0.0,2.237,2.33,0.0,H4,0.0
3.7,1.9,0.0,0.0,0.0,0.0,2.237,2.33,0.0,H4,0.0
3.7,1.9,0.3,0.0,0.0,0.0,2.237,2.33,0.0,H4,0.0
3.7,1.9,0.8,0.0,0.054,0.054,2.237,2.33,0.0,H4,0.0
3.7,2.0,-0.3,0.0,0.0,0.0,2.3,2.392,0.0,H4,0.0
3.7,2.0,0.0,0.0,0.0,0.0,2.3,2.392,0.0,H4,0.0
3.7,2.0,0.3,0.0,0.0,0.0,2.3,2.392,0.0,H4,0.0
3.7,2.0,0.8,0.0,0.033,0.033,2.3,2.392,0.0,H4,0.0
3.8,1.2,-0.3,0.017,0.007,0.023,1.749,1.853,0.0,H4,0.0
3.8,1.2,0.0,0.029,0.021,0.051,1.749,1.853,0.0,H4,0.0
3.8,1.2,0.3,0.042,0.045,0.087,1.749,1.853,0.0,H4,0.0
3.8,1.2,0.8,0.069,0.114,0.184,1.749,1.853,0.0,H4,0.0
3.8,1.3,-0.3,0.005,0.002,0.008,1.831,1.933,0.0,H4,0.0
3.8,1.3,0.0,0.017,0.015,0.032,1.831,1.933,0.0,H4,0.0
3.8,1.3,0.3,0.03,0.038,0.067,1.831,1.933,0.0,H4,0.0
3.8,1.3,0.8,0.056,0.11,0.166,1.831,1.933,0.0,H4,0.0
3.8,1.4,-0.3,0.0,0.0,0.0,1.91,2.01,0.0,H4,0.0
3.8,1.4,0.0,0.006,0.008,0.014,1.91,2.01,0.0,H4,0.0
3.8,1.4,0.3,0.018,0.03,0.048,1.91,2.01,0.0,H4,0.0
3.8,1.4,0.8,0.043,0.105,0.148,1.91,2.01,0.0,H4,0.0
3.8,1.5,-0.3,0.0,0.0,0.0,1.986,2.084,0.0,H4,0.0
3.8,1.5,0.0,0.0,0.003,0.003,1.986,2.084,0.0,H4,0.0
3.8,1.5,0.3,0.007,0.022,0.029,1.986,2.084,0.0,H4,0.0
3.8,1.5,0.8,0.031,0.098,0.129,1.986,2.084,0.0,H4,0.0
3.8,1.6,-0.3,0.0,0.0,0.0,2.06,2.156,0.0,H4,0.0
3.8,1.6,0.0,0.0,0.0,0.0,2.06,2.156,0.0,H4,0.0
3.8,1.6,0.3,0.0,0.014,0.014,2.06,2.156,0.0,H4,0.0
3.8,1.6,0.8,0.019,0.09,0.109,2.06,2.156,0.0,H4,0.0
3.8,1.7,-0.3,0.0,0.0,0.0,2.13,2.226,0.0,H4,0.0
3.8,1.7,0.0,0.0,0.0,0.0,2.13,2.226,0.0,H4,0.0
3.8,1.7,0.3,0.0,0.006,0.006,2.13,2.226,0.0,H4,0.0
3.8,1.7,0.8,0.008,0.08,0.088,2.13,2.226,0.0,H4,0.0
3.8,1.8,-0.3,0.0,0.0,0.0,2.199,2.293,0.0,H4,0.0
3.8,1.8,0.0,0.0,0.0,0.0,2.199,2.293,0.0,H4,0.0
3.8,1.8,0.3,0.0,0.0,0.0,2.199,2.293,0.0,H4,0.0
3.8,1.8,0.8,0.0,0.068,0.068,2.199,2.293,0.0,H4,0.0
3.8,1.9,-0.3,0.0,0.0,0.0,2.265,2.358,0.0,H4,0.0
